Pallid	Status	Ordernr	Yta	Kund	Kund	Antal	Artikel	Beskrivning	Packklass	Ändrad	Användare	Kö	Prioritet	Lagerplats	Zon	Bolag	Lager	Batch	Sändningsnr	Utgångsdatum	"Pågående Plock"	"Plockplats Diff"	SSCC	Avgång	Krangång
715458	20	TO100036487		260	"Granngården Sävsjö"	27	1243813	"GG HUNDFODER DIET/SENIOR 13KG"	0	"2026-03-17 06:38:29"	OrderGenerator	3	5	HBW0020251002		GG	404		GG-404-260317-1701976-0		0	18	273500916307154588		3001
704043	20	TO100036663		284	"Granngården Karlskrona"	30	2000043	"BETFIBER MASH 15 kg"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0020241301		GG	404		GG-404-260317-1703635-0		0	20	273500916307040430		3001
694021	20	TO100036655		261	"Granngården Vetlanda"	70	1184608	"TALGBOLLAR GG HINK 50 ST"	0	"2026-03-17 06:38:31"	OrderGenerator	3	5	HBW0020240902		GG	404		GG-404-260317-1703630-0		0	27	273500916306940212		3001
696402	20	TO100036611		236	"Granngården Karlskoga"	27	1243810	"GG HUNDFODER PREMIUM 13KG"	0	"2026-03-17 06:38:21"	OrderGenerator	3	5	HBW0020220702		GG	404		GG-404-260316-1701995-0		0	17	273500916306964027		3001
362133	20	TO100036620		209	"Granngården Luleå"	12	1262140	"SLANGVAGN CLEVERROLL S 20 M KOMPLETT"	0	"2026-03-17 06:38:24"	OrderGenerator	3	5	HBW0020220201		GG	404		GG-404-260317-1703625-0		0	0	273500916303621336		3001
711281	20	TO100036538		429	"Granngården Handen"	60	1245586	"TRÄSTRÖ 14 LITER PEEWEE."	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0020201402		GG	404		GG-404-260316-1701985-0		0	24	273500916307112816		3001
711272	20	TO100036612	UTL43A/UTL44A/UTL45A	411	"Granngården Bollnäs"	60	1245586	"TRÄSTRÖ 14 LITER PEEWEE."	0	"2026-03-17 06:37:56"	OrderGenerator	3	5	HBW0020201401		GG	404		GG-404-260316-1701974-0		0	24	273500916307112724		3001
708190	20	TO100036487		260	"Granngården Sävsjö"	30	1235246	"FÅRFODER GG UNIVERSAL 20 KG"	0	"2026-03-17 06:38:30"	OrderGenerator	3	5	HBW0020150902		GG	404		GG-404-260317-1701976-0		0	15	273500916307081907		3001
676025	20	TO100036500		208	"Granngården Piteå"	4	1267227	"GRÄSKLIPPARE MULTICLIP 47S"	0	"2026-03-17 06:38:24"	OrderGenerator	3	5	HBW0020140602		GG	404		GG-404-260317-1703636-0		0	-1	273500916306760254		3001
715798	20	TO100036620		209	"Granngården Luleå"	3	1267227	"GRÄSKLIPPARE MULTICLIP 47S"	0	"2026-03-17 06:38:23"	OrderGenerator	3	5	HBW0020140601		GG	404		GG-404-260317-1703625-0		0	-1	273500916307157985		3001
678158	20	TO100036740		201	"Granngården Umeå"	55	1270638	"PALLKRAGE 800X600 MM SVART"	0	"2026-03-17 06:38:28"	OrderGenerator	3	5	HBW0020121102		GG	404		GG-404-260317-1703632-0		0	47	273500916306781587		3001
707783	20	TO100036500		208	"Granngården Piteå"	37	1270637	"PALLKRAGE 1200X800MM SVART"	0	"2026-03-17 06:38:25"	OrderGenerator	3	5	HBW0020120501		GG	404		GG-404-260317-1703636-0		0	13	273500916307077832		3001
719175	20					28	2003513	"KATTLUCKA MICROCHIP PETSAFE"	0	"2026-03-16 18:01:34"	SEBA80	4	2	HBW0020110801		GG	404				0	-1	273500916307191750		3001
676395	20	TO100036500		208	"Granngården Piteå"	55	2003471	"PALLKRAGE 800X600 MM FJÄRIL"	0	"2026-03-17 06:38:25"	OrderGenerator	3	5	HBW0020110502		GG	404		GG-404-260317-1703636-0		0	0	273500916306763958		3001
456794	20	TO100036586	UTL91/UTL92/UTL93	425	"Granngården Täby"	10	1270455	"VATTENTUNNA GRÖN 200 LITER"	0	"2026-03-17 06:37:55"	OrderGenerator	3	5	HBW0020071301		GG	404		GG-404-260316-1701984-0		0	18	273500916304567947		3001
706464	20	TO100036587		234	"Granngården Fjugesta"	27	1243812	"GG HUNDFODER SPANNMÅLSFRITT 13KG"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0020071002		GG	404		GG-404-260316-1702008-0		0	25	273500916307064641		3001
716880	20	TO100036599	UTL59A/UTL60A	221	"Granngården Sunne"	15	2000635	"TORK TOALETTPAPPER 42X45M"	0	"2026-03-17 06:38:05"	OrderGenerator	3	5	HBW0020060802		GG	404		GG-404-260316-1701994-0		0	13	273500916307168806		3001
704166	20	TO100036618		211	"Granngården Boden"	72	1238567	"SLICKSTEN GG NATURAL 10 KG"	0	"2026-03-17 06:38:25"	OrderGenerator	3	5	HBW0020050302		GG	404		GG-404-260317-1703634-0		0	36	273500916307041666		3001
418754	20	TO100036598		282	"Granngården Karlshamn"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:03"	OrderGenerator	3	5	HBW0020041402		GG	404		GG-404-260316-1701987-0		0	0	273500916304187541		3001
718206	20	TO100036641	UTL52A/UTL53/UTL54A	216	"Granngården Karlstad"	4	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0020031002		GG	404		GG-404-260316-1702003-0		0	-1	273500916307182062		3001
718208	20	TO100036663		284	"Granngården Karlskrona"	4	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0020031001		GG	404		GG-404-260317-1703635-0		0	-1	273500916307182086		3001
716063	20	TO100036577	UTL37A/UTL38A	193	"Granngården Kristianstad"	32	1238523	"VETE HEL GG 20KG"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0020030802		GG	404		GG-404-260316-1702002-0		0	-41	273500916307160633		3001
715528	20					96	1007554	"BLUNDSTONE 500 STL39"	0	"2026-03-16 17:26:04"	SEBA80	42	5	HBW0020011402		GG	404				0	0	273500916307155288		3001
678983	20	TO100036740		201	"Granngården Umeå"	2	2001457	"GRÄSKLIPPARE COMBI  53 S"	0	"2026-03-17 06:38:28"	OrderGenerator	3	5	HBW0010950802		GG	404		GG-404-260317-1703632-0		0	0	273500916306789835		3001
671495	20	TO100036620		209	"Granngården Luleå"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:23"	CraneService	33	5	HBW0010910702	H	GG	404		GG-404-260317-1703625-0		0	0	273500916306714950		3001
671495	20	TO100036620		209	"Granngården Luleå"	1	2001456	"GRÄSKLIPPARE COMBI 48 S"	0	"2026-03-17 06:38:23"	CraneService	33	0	HBW0010910702	H	GG	404		GG-404-260317-1703625-0		0	0	273500916306714950		3001
482952	20	TO100036500		208	"Granngården Piteå"	8	1262112	"REGNTUNNA 200 L GRÅ INK LOCK KRAN"	0	"2026-03-17 06:38:25"	OrderGenerator	3	5	HBW0010901401		GG	404		GG-404-260317-1703636-0		0	18	273500916304829526		3001
719198	20					458	1147729	"MYR EFFEKT PULVER 500 GR UN3077"	0	"2026-03-16 18:01:34"	SEBA80	4	2	HBW0010850402		GG	404				0	-71	273500916307191989		3001
418766	20	TO100036613		427	"Granngården Gustavsberg"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:04"	OrderGenerator	3	5	HBW0010801401		GG	404		GG-404-260316-1701969-0		0	0	273500916304187664		3001
689152	20	TO100036577	UTL37A/UTL38A	193	"Granngården Kristianstad"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:38:07"	OrderGenerator	33	5	HBW0010641401	H	GG	404		GG-404-260316-1702002-0		0	0	273500916306891521		3001
689152	20	TO100036585		423	"Granngården Uppsala"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:38:08"	OrderGenerator	33	0	HBW0010641401	H	GG	404		GG-404-260316-1701959-0		0	0	273500916306891521		3001
417537	20	TO100036487		260	"Granngården Sävsjö"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:30"	OrderGenerator	3	5	HBW0010631402		GG	404		GG-404-260317-1701976-0		0	0	273500916304175371		3001
417536	20	TO100036620		209	"Granngården Luleå"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:23"	OrderGenerator	3	5	HBW0010631401		GG	404		GG-404-260317-1703625-0		0	0	273500916304175364		3001
689160	20	TO100036531	UTL35A/UTL36A	275	"Granngården Falkenberg"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:38:06"	OrderGenerator	33	5	HBW0010621401	H	GG	404		GG-404-260316-1701977-0		0	0	273500916306891606		3001
689160	20	TO100036609		325	"Granngården Sorunda"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:38:07"	OrderGenerator	33	0	HBW0010621401	H	GG	404		GG-404-260316-1701980-0		0	0	273500916306891606		3001
701506	20					90	1267016	"MINIDRIVHUS SOLID 14X68CM 3 PLUGGBRÄTTEN"	0	"2026-03-16 18:01:34"	SEBA80	4	2	HBW0010570602		GG	404				0	13	273500916307015063		3001
417553	20	TO100036642		239	"Granngården Örebro"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0010561402		GG	404		GG-404-260316-1702000-0		0	0	273500916304175531		3001
417530	20	TO100036624	UTL87A	219	"Granngården Torsby"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:06"	OrderGenerator	3	5	HBW0010561401		GG	404		GG-404-260316-1702006-0		0	0	273500916304175302		3001
706023	20					15	1186729	"EUK DOG SENIOR S/M LAMB & RICE 12KG"	0	"2026-03-16 18:01:34"	SEBA80	4	2	HBW0010550902		GG	404				0	-6	273500916307060230		3001
716434	20	TO100036598		282	"Granngården Karlshamn"	144	2001417291200	"KRUKA BOTANICA 100% RECYCLED 45 CM SVART"	0	"2026-03-17 06:38:03"	OrderGenerator	3	5	HBW0010511202		GG	404		GG-404-260316-1701987-0		6	6	273500916307164341		3001
719194	20					543	1156511	"RINGISOLATOR M. JÄRNKÄRNA 25ST"	0	"2026-03-16 18:01:34"	SEBA80	4	2	HBW0010500702		GG	404				0	-38	273500916307191941		3001
716418	20	TO100036655		261	"Granngården Vetlanda"	144	2001417291200	"KRUKA BOTANICA 100% RECYCLED 45 CM SVART"	0	"2026-03-17 06:38:31"	OrderGenerator	3	5	HBW0010481302		GG	404		GG-404-260317-1703630-0		6	6	273500916307164181		3001
715634	20					17	2003631769330	"REGNTÄCKE LIPPO SUPREME 50GR 135 CM NAVY"	0	"2026-03-16 18:01:34"	SEBA80	4	2	HBW0010480702		GG	404				0	0	273500916307156346		3001
714060	20	TO100036613		427	"Granngården Gustavsberg"	32	1238519	"HÖNSFODER AGDA BAS PELLETS 18 KG"	0	"2026-03-17 06:38:04"	OrderGenerator	3	5	HBW0010431001		GG	404		GG-404-260316-1701969-0		0	12	273500916307140604		3001
699963	20	TO100036607		440	"Granngården Gnesta"	70	1167213	"JORDNÖTTER VITA GG HINK 5 KG"	0	"2026-03-17 06:38:13"	OrderGenerator	3	5	HBW0010430202		GG	404		GG-404-260316-1701932-0		0	78	273500916306999630		3001
700721	20	TO100036609		325	"Granngården Sorunda"	27	1243809	"GG HUNDFODER ORIGINAL 13KG"	0	"2026-03-17 06:38:07"	OrderGenerator	3	5	HBW0010421101		GG	404		GG-404-260316-1701980-0		0	11	273500916307007211		3001
417515	20	TO100036601	UTL41A/UTL42A	176	"Granngården Eslöv"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:38:10"	OrderGenerator	3	5	HBW0010401402		GG	404		GG-404-260316-1701999-0		0	0	273500916304175159		3001
417514	20	TO100036595	UTL88A	475	"Granngården Kinna"	2	1268101	"REGNVATTENTUNNA RUSTIK 240 LITER"	0	"2026-03-17 06:37:59"	OrderGenerator	3	5	HBW0010401401		GG	404		GG-404-260316-1701950-0		0	0	273500916304175142		3001
713178	20	TO100036538		429	"Granngården Handen"	40	1238695	"KRAFFT MUSCLE UP 15KG"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0010370602		GG	404		GG-404-260316-1701985-0		0	28	273500916307131787		3001
718529	20	TO100036618		211	"Granngården Boden"	2	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:38:26"	OrderGenerator	3	5	HBW0010360902		GG	404		GG-404-260317-1703634-0		0	-1	273500916307185292		3001
715997	20	TO100036659		256	"Granngården Jönköping"	30	1235653	"NÖTFODER IDEAL 20KG"	0	"2026-03-17 06:38:27"	OrderGenerator	3	5	HBW0010350901		GG	404		GG-404-260317-1701307-0		0	0	273500916307159972		3001
718577	20	TO100036620		209	"Granngården Luleå"	30	2000586	"KRAFFT LOW STARCH GASTRO MASH 18KG"	0	"2026-03-17 06:38:23"	OrderGenerator	3	5	HBW0010350202		GG	404		GG-404-260317-1703625-0		0	22	273500916307185773		3001
416665	20	TO100036586	UTL91/UTL92/UTL93	425	"Granngården Täby"	1	1267230	"GRÄSKLIPPARE 48V MULTICLIP 547 AE KIT"	0	"2026-03-17 06:37:54"	CraneService	33	5	HBW0010330802	H	GG	404		GG-404-260316-1701984-0		0	0	273500916304166652		3001
416665	20	TO100036500		208	"Granngården Piteå"	1	1267230	"GRÄSKLIPPARE 48V MULTICLIP 547 AE KIT"	0	"2026-03-17 06:38:24"	CraneService	33	0	HBW0010330802	H	GG	404		GG-404-260317-1703636-0		0	0	273500916304166652		3001
684877	20	TO100036587		234	"Granngården Fjugesta"	24	1191204	"HÄSTFODER GG ORIGINAL MÜSLI 20KG"	0	"2026-03-17 06:38:19"	OrderGenerator	3	5	HBW0010310402		GG	404		GG-404-260316-1702008-0		0	32	273500916306848778		3001
683683	20	TO100036600		367	"Granngården Motala"	1	2003243	"BUSKSTÖD GRÖN 400ST KIT*"	0	"2026-03-17 06:38:01"	OrderGenerator	33	5	HBW0010301402	H	GG	404		GG-404-260316-1701981-0		0	0	273500916306836836		3001
683683	20	TO100036598		282	"Granngården Karlshamn"	1	2003243	"BUSKSTÖD GRÖN 400ST KIT*"	0	"2026-03-17 06:38:03"	OrderGenerator	33	0	HBW0010301402	H	GG	404		GG-404-260316-1701987-0		0	0	273500916306836836		3001
694026	20	TO100036663		284	"Granngården Karlskrona"	70	1184608	"TALGBOLLAR GG HINK 50 ST"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0010291002		GG	404		GG-404-260317-1703635-0		0	27	273500916306940267		3001
704257	20	TO100036627		232	"Granngården Askersund"	23	1186418	"HÄSTFODER GG PROTEIN PELLETS 120 20KG"	0	"2026-03-17 06:38:20"	OrderGenerator	3	5	HBW0010281102		GG	404		GG-404-260316-1702004-0		0	17	273500916307042571		3001
668920	20	TO100036604		424	"Granngården Norrtälje"	24	1186418	"HÄSTFODER GG PROTEIN PELLETS 120 20KG"	0	"2026-03-17 06:38:17"	OrderGenerator	3	5	HBW0010281101		GG	404		GG-404-260316-1701973-0		0	17	273500916306689203		3001
704161	20	TO100036585		423	"Granngården Uppsala"	72	1238567	"SLICKSTEN GG NATURAL 10 KG"	0	"2026-03-17 06:38:08"	OrderGenerator	3	5	HBW0010280502		GG	404		GG-404-260316-1701959-0		0	36	273500916307041611		3001
720104	20	TO100036604		424	"Granngården Norrtälje"	24	1186416	"HÄSTFODER GG ORIGINAL PELLETS 20KG."	0	"2026-03-17 06:38:17"	OrderGenerator	3	5	HBW0010270501		GG	404		GG-404-260316-1701973-0		0	9	273500916307201046		3001
706706	20	TO100036642		239	"Granngården Örebro"	24	2002906217888	"BETPELLETS GG 15 KG -"	0	"2026-03-17 06:38:18"	OrderGenerator	3	5	HBW0010260802		GG	404		GG-404-260316-1702000-0		0	19	273500916307067062		3001
703561	20	TO100036491		453	"Granngården Hjo"	1	2003481	"GRÄSKLIPPARE 48V COMBI 548e S KIT"	0	"2026-03-17 06:38:33"	CraneService	33	5	HBW0010240402	H	GG	404		GG-404-260317-1703672-0		0	0	273500916307035610		3001
703561	20	TO100036491		453	"Granngården Hjo"	1	2003481	"GRÄSKLIPPARE 48V COMBI 548e S KIT"	0	"2026-03-17 06:38:33"	CraneService	33	0	HBW0010240402	H	GG	404		GG-404-260317-1703672-0		0	0	273500916307035610		3001
696401	20	TO100036631	UTL48A/UTL49A	164	"Granngården Ljusdal"	27	1243810	"GG HUNDFODER PREMIUM 13KG"	0	"2026-03-17 06:38:02"	OrderGenerator	3	5	HBW0010200702		GG	404		GG-404-260316-1701996-0		0	17	273500916306964010		3001
469234	20	TO100036627		232	"Granngården Askersund"	192	1184116	"GRÄSFRÖ VILLAFRÖJD GG 1KG"	0	"2026-03-17 06:38:20"	OrderGenerator	3	5	HBW0010180902		GG	404		GG-404-260316-1702004-0		0	198	273500916304692342		3001
704167	20	TO100036740		201	"Granngården Umeå"	72	1238567	"SLICKSTEN GG NATURAL 10 KG"	0	"2026-03-17 06:38:28"	OrderGenerator	3	5	HBW0010170502		GG	404		GG-404-260317-1703632-0		0	36	273500916307041673		3001
678156	20	TO100036618		211	"Granngården Boden"	55	1270638	"PALLKRAGE 800X600 MM SVART"	0	"2026-03-17 06:38:26"	OrderGenerator	3	5	HBW0010150502		GG	404		GG-404-260317-1703634-0		0	47	273500916306781563		3001
676334	20	TO100036620		209	"Granngården Luleå"	37	2003470	"PALLKRAGE 1200X800MM FJÄRIL"	0	"2026-03-17 06:38:24"	OrderGenerator	3	5	HBW0010150302		GG	404		GG-404-260317-1703625-0		0	0	273500916306763347		3001
708062	20	TO100036586	UTL91/UTL92/UTL93	425	"Granngården Täby"	9	2000468	"LÄTTSTRÖ HAMPA 20KG"	0	"2026-03-17 06:37:54"	OrderGenerator	3	5	HBW0010140402		GG	404		GG-404-260316-1701984-0		0	0	273500916307080627		3001
700714	20	TO100036491		453	"Granngården Hjo"	27	1243809	"GG HUNDFODER ORIGINAL 13KG"	0	"2026-03-17 06:38:32"	OrderGenerator	3	5	HBW0010060601		GG	404		GG-404-260317-1703672-0		0	11	273500916307007143		3001
706702	20	TO100036538		429	"Granngården Handen"	24	2002906217888	"BETPELLETS GG 15 KG -"	0	"2026-03-17 06:37:58"	OrderGenerator	3	5	HBW0010060201		GG	404		GG-404-260316-1701985-0		0	19	273500916307067024		3001
664078	20	TO100036627		232	"Granngården Askersund"	30	1237683	"HÖNSFODER NYTT GRANNGÅRDEN START 20 KG"	0	"2026-03-17 06:38:20"	OrderGenerator	3	5	HBW0010050702		GG	404		GG-404-260316-1702004-0		0	20	273500916306640785		3001
690828	20	TO100036612	UTL43A/UTL44A/UTL45A	411	"Granngården Bollnäs"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:37:57"	CraneService	33	5	HBW0010031401	H	GG	404		GG-404-260316-1701974-0		0	0	273500916306908281		3001
690828	20	TO100036538		429	"Granngården Handen"	1	2000805	"STÄLL BUSKSTÖD, SVART 400 ST KIT*"	0	"2026-03-17 06:37:58"	CraneService	33	0	HBW0010031401	H	GG	404		GG-404-260316-1701985-0		0	0	273500916306908281		3001
717293	20	TO100036740		201	"Granngården Umeå"	37	2003470	"PALLKRAGE 1200X800MM FJÄRIL"	0	"2026-03-17 06:38:28"	OrderGenerator	3	5	HBW0010030401		GG	404		GG-404-260317-1703632-0		0	0	273500916307172933		3001
718207	20	TO100036604		424	"Granngården Norrtälje"	4	1270428	"KOMPOSTKVARN VALS RSH3045U 3000W"	0	"2026-03-17 06:38:16"	OrderGenerator	3	5	HBW0010010902		GG	404		GG-404-260316-1701973-0		0	-1	273500916307182079		3001
